station_id,station_name,latitude,longitude,district_2024,charger_count,fast_charger_count,slow_charger_count,unknown_speed_count,public_charger_count,limited_charger_count,public_charger_ratio_percent,fast_charger_ratio_percent,representative_address,operator_name
KE000511,인천석남금호어울림2단지,37.5053677,126.669329,서구,1,0,1,0,1,0,100.0,0.0,인천광역시 서해구 가정로223번길 28 2단지 지하1층 6기둥,한국전기차인프라기술
KE000512,인천석남금호어울림3단지,37.5053677,126.669329,서구,1,0,1,0,1,0,100.0,0.0,인천광역시 서해구 가정로223번길 28 3단지 지하1층 18기둥 우측,한국전기차인프라기술
KE000543,인천가좌진주210동,37.4919263,126.684275,서구,2,0,2,0,2,0,100.0,0.0,인천광역시 서해구 장고개로309번길 24 210동 5.6라인 앞 지상1층 스탠드형,한국전기차인프라기술
KE000682,인천영종조양타워,37.4903958,126.5606428,중구,2,0,2,0,2,0,100.0,0.0,인천광역시 영종구 하늘중앙로 193 지하1층 주차장,한국전기차인프라기술
KE000726,인천LH청아안,37.4307939,126.745425,남동구,5,0,5,0,0,5,0.0,0.0,인천광역시 남동구 서창남순환로 110 B27~B30기둥,한국전기차인프라기술
KE000753,인천힐스테이트레이크송도203동B2,37.3969668,126.6198383,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 아카데미로 446 203동 지하2층 A84기둥,한국전기차인프라기술
KE000754,인천힐스테이트레이크송도204동B2,37.3974911,126.6201377,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 아카데미로 446 204동 지하2층 B94기둥,한국전기차인프라기술
KE000756,인천힐스테이트레이크송도206동B2,37.3978168,126.6211451,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 아카데미로 446 206동 지하2층 C44기둥,한국전기차인프라기술
KE000780,인천송도푸르지오월드마크7단지B1,37.3932105,126.6464567,연수구,1,0,1,0,0,1,0.0,0.0,인천광역시 연수구 컨벤시아대로 116 지하1층 지하1층 주차장,한국전기차인프라기술
KE000781,인천송도푸르지오월드마크7단지B2,37.3931444,126.6465453,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 컨벤시아대로 116 지하2층 주차장,한국전기차인프라기술
KE000825,인천부개주공612동,37.4989522,126.7420276,부평구,2,0,2,0,0,2,0.0,0.0,인천광역시 부평구 부개로 12 612동 지상주차장,한국전기차인프라기술
KE000826,인천부개주공605동,37.5001378,126.7405081,부평구,2,0,2,0,0,2,0.0,0.0,인천광역시 부평구 부개로 12 605동 C-03기둥,한국전기차인프라기술
KE000945,인천중구영종풍림아이원,37.4933201,126.4865548,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 영종구 흰바위로 15 관리사무소앞 주차장,한국전기차인프라기술
KE001002,인천연수국립세계문자박물관,37.3947642,126.6377703,연수구,3,1,2,0,3,0,100.0,33.33,인천광역시 연수구 센트럴로 217,한국전기차인프라기술
KE001037,인천미추홀구도원더써밋,37.4652303,126.6460183,미추홀구,2,0,2,0,2,0,100.0,0.0,인천광역시 미추홀구 미추로 58 지하1층 주차장,한국전기차인프라기술(주)
KE001057,인천부평서보한마음101,37.4858907,126.7219062,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 경인로920번길 26 지상주차장,한국전기차인프라기술(주)
KE001058,인천중구영종메가타워,37.4797231,126.5020583,중구,3,1,2,0,3,0,100.0,33.33,인천광역시 영종구 흰바위로 236 지하1층 주차장,한국전기차인프라기술(주)
KE001083,인천남동중앙주차타워,37.4413924,126.7079686,남동구,4,0,4,0,4,0,100.0,0.0,인천광역시 남동구 선수촌공원로23번길 20 3층 주차장,한국전기차인프라기술(주)
KE001146,인천서구검단신도시로제비앙라포레1,37.6041246,126.7112061,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙라포레 지하2층 14번 기둥,(주)한국전기차인프라기술
KE001147,인천서구검단신도시로제비앙라포레2,37.6031556,126.7102623,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙라포레 지하2층 23번 기둥,(주)한국전기차인프라기술
KE001148,인천서구검단신도시로제비앙라포레3,37.6025436,126.7115283,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙라포레 지하 2층 14번 기둥,(주)한국전기차인프라기술
KE001149,인천서구검단신도시로제비앙라포레4,37.6022206,126.7081165,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙라포레 지하 1층 28번 기둥,(주)한국전기차인프라기술
KE001150,인천서구검단신도시로제비앙라포레5,37.6012856,126.7093182,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙라포레 지하 1층 18번 기둥,(주)한국전기차인프라기술
KE001167,슈피겐코리아 인천물류센터,37.5593162,126.6147974,서구,2,0,2,0,2,0,100.0,0.0,인천광역시 검단구 정서진로 51 슈피겐코리아 인천물류센터 지상 주차장,한국전기차인프라기술
KE001181,인천석남금호어울림1단지 101동,37.5061918,126.6692579,서구,7,0,7,0,0,7,0.0,0.0,인천광역시 서해구 가정로223번길 28 석남금호어울림 1단지 101동 지상주차장,한국전기차인프라기술
KE001182,인천석남금호어울림1단지 107동,37.5050949,126.6692911,서구,4,0,4,0,0,4,0.0,0.0,인천광역시 서해구 가정로223번길 28 석남금호어울림 1단지 107동 앞 지상주차장,한국전기차인프라기술
KE001183,인천석남금호어울림2단지 201동,37.5045417,126.6687332,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 서해구 가정로223번길 28 석남금호어울림 2단지 201동 지상주차장,한국전기차인프라기술
KE001184,인천석남금호어울림3단지 301동,37.5038554,126.6683459,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 서해구 가정로223번길 28 석남금호어울림 3단지 301동 지상주차장,한국전기차인프라기술
KE001207,인천서구검단신도시로제비앙라포레6,37.6025264,126.7118308,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 서로3로 277 2801동 B2층,(주)한국전기차인프라기술
KE001208,인천서구검단신도시로제비앙라포레7,37.6022136,126.7111537,서구,2,0,2,0,0,2,0.0,0.0,인천광역시 검단구 서로3로 277 검단신도시 로제비앙 라포레 2805동 B1층,(주)한국전기차인프라기술
KE001286,한국전기안전공사 인천지역본부,37.4473308,126.702921,남동구,11,0,11,0,11,0,100.0,0.0,인천광역시 남동구 성말로13번길 36-9,한국전기차인프라기술
KE001293,인천중구영종풍림아이원(지상),37.4935195,126.4865706,중구,4,0,4,0,3,1,75.0,0.0,인천광역시 영종구 흰바위로 15 지상주차장,한국전기차인프라기술
KE001349,인천남동만수주공9단지,37.4422325,126.7346588,남동구,4,0,4,0,0,4,0.0,0.0,인천광역시 남동구 장승남로 34 905동 앞 지상주차장,한국전기차인프라기술
KE001350,인천서구마전주공아파트(지하),37.6029254,126.6489303,서구,8,0,8,0,0,8,0.0,0.0,인천광역시 검단구 봉수대로1440번길 9 3주차장지하,한국전기차인프라기술
KE001351,인천서구마전주공아파트(지상),37.6034833,126.6487418,서구,5,0,5,0,0,5,0.0,0.0,인천광역시 검단구 봉수대로1440번길 9 103동 104동 사이 지상주차장,한국전기차인프라기술
KE001442,인천힐스테이트레이크송도209동B1,37.3969622,126.6204087,연수구,10,0,10,0,0,10,0.0,0.0,인천광역시 연수구 아카데미로 446 힐스테이트레이크송도 2차 지하1층,한국전기차인프라기술
KE001444,인천힐스테이트레이크송도205동B1,37.3980786,126.6203179,연수구,12,0,12,0,2,10,16.67,0.0,인천광역시 연수구 아카데미로 446 힐스테이트 레이크 송도 2차 지하1층,한국전기차인프라기술
KE001451,인천중구그랜드하얏트인천웨스트타워,37.4398299,126.4561133,중구,7,0,7,0,7,0,100.0,0.0,인천광역시 영종구 영종해안남로321번길 190 그랜드하얏트인천 웨스트타워 지하 2층,한국전기차인프라기술
KE001454,인천연수서해그랑블에듀파크604동B2 20기둥,37.4115872,126.6637028,연수구,9,0,9,0,0,9,0.0,0.0,인천광역시 연수구 봉재산로 10 연수 서해그랑블 에듀파크 604동B2 20기둥,한국전기차인프라기술
KE001455,인천연수서해그랑블에듀파크604동B2 01기둥,37.4116621,126.6638398,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 봉재산로 10 연수 서해그랑블 에듀파크 604동 B2 01기둥,한국전기차인프라기술
KE001499,인천해양경찰특공대,37.5186579,126.4971045,중구,2,2,0,0,2,0,100.0,100.0,인천광역시 영종구 영종해안북로1204번길 195 해양경찰학교 1층 지상주차장,한국전기차인프라기술
KE001531,인천강화경찰수련원,37.6240982,126.5346502,강화군,2,0,2,0,2,0,100.0,0.0,인천광역시 강화군 길상면 해안남로65번길 15 강화경찰수련원 지상 1층,한국전기차인프라기술
KE001545,인천중부경찰서,37.4729897,126.6179669,중구,1,0,1,0,1,0,100.0,0.0,인천광역시 제물포구 제물량로 237 인천중부경찰서 지상 1층,한국전기차인프라기술
KE001608,인천계양동양주공2 207동,37.5579626,126.755505,계양구,6,0,6,0,0,6,0.0,0.0,인천광역시 계양구 동양로 96 주공아파트 207동 지상 1층,한국전기차인프라기술
KE001609,인천계양동양주공2 205동,37.5578939,126.7540129,계양구,7,0,7,0,1,6,14.29,0.0,인천광역시 계양구 동양로 96 주공아파트 205동 지상 1층,한국전기차인프라기술
KE001622,인천주안골든스테이트,37.4514145,126.6733718,미추홀구,4,0,4,0,0,4,0.0,0.0,인천광역시 미추홀구 인주대로 332 주안동 골든스테이트 지상 1층 주차장,한국전기차인프라기술
KE001624,인천소래휴먼시아3단지 지하1층 314동,37.397221,126.7249776,남동구,33,0,33,0,1,32,3.03,0.0,인천광역시 남동구 앵고개로815번길 22 소래휴먼시아3단지 지하 1층 237기둥,한국전기차인프라기술
KE001625,인천소래휴먼시아3단지 지하1층 308동,37.3960859,126.7246198,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 앵고개로815번길 22 소래휴먼시아3단지 지하 1층 55번 기둥,한국전기차인프라기술
KE001626,인천소래휴먼시아3단지 지하1층 305동,37.3968516,126.7241997,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 앵고개로815번길 22 소래휴먼시아3단지 지하 1층 151번 기둥,한국전기차인프라기술
KE001636,인천부개5단지주공아파트,37.4994734,126.7382466,부평구,7,0,7,0,0,7,0.0,0.0,인천광역시 부평구 부개로 11 부개5단지 주공아파트 512동 앞,한국전기차인프라기술
KE001637,인천부평엘에이치1단지,37.4849362,126.7297185,부평구,6,0,6,0,0,6,0.0,0.0,인천광역시 부평구 동수로120번길 57 부평엘에이치1단지 102동 뒤,한국전기차인프라기술
KE001638,인천삼산엘에이치1단지,37.5176359,126.7416825,부평구,8,0,8,0,0,8,0.0,0.0,인천광역시 부평구 평천로 447 인천삼산엘에이치1단지 105동 뒤,한국전기차인프라기술
KE001642,인천등대마을논현주공14단지아파트 1405동,37.4091987,126.7364749,남동구,6,0,6,0,0,6,0.0,0.0,인천광역시 남동구 청능대로715번길 22 등대마을논현주공14단지아파트 1412동 앞,한국전기차인프라기술
KE001643,인천등대마을논현주공14단지아파트 1412동,37.4085099,126.7371,남동구,5,0,5,0,0,5,0.0,0.0,인천광역시 남동구 청능대로715번길 22 등대마을논현주공14단지아파트 1405동 앞,한국전기차인프라기술
KE001644,인천등대마을논현주공14단지아파트 1408동,37.4094499,126.7370401,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 청능대로715번길 22 등대마을논현주공14단지아파트 1408동,한국전기차인프라기술
KE001645,인천등대마을논현주공14단지아파트 1402동,37.4080054,126.7374531,남동구,6,0,6,0,0,6,0.0,0.0,인천광역시 남동구 청능대로715번길 22 등대마을논현주공14단지아파트 1402동,한국전기차인프라기술
KE001646,인천남동라온휴,37.4642275,126.7070672,남동구,2,0,2,0,0,2,0.0,0.0,인천광역시 남동구 남동대로915번길 19 라온휴 1층 주차장,한국전기차인프라기술
KE001648,인천논현하늘마을엘에이치4단지,37.4027769,126.7157295,남동구,6,0,6,0,0,6,0.0,0.0,인천광역시 남동구 논현로 81 논현하늘마을엘에이치4단지 402동 앞,한국전기차인프라기술
KE001683,인천영종LH67단지아파트,37.5019682,126.5680002,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 영종구 두미포로 244 영종LH67단지아파트 6703동 앞 지상주차장,한국전기차인프라기술
KE001684,인천영종49단지행복주택아파트,37.494854,126.5707428,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 영종구 두미포로 140 영종49단지행복주택아파트 4901동 앞 지상주차장,한국전기차인프라기술
KE001685,인천중구영종1단지엘에이치 145동,37.4846441,126.5002608,중구,8,0,8,0,0,8,0.0,0.0,"인천광역시 영종구 영종대로278번길 50 영종1단지엘에이치, 145동 앞 지상주차장",한국전기차인프라기술
KE001686,인천중구영종1단지엘에이치 146동,37.4842972,126.4994369,중구,6,0,6,0,0,6,0.0,0.0,"인천광역시 영종구 영종대로278번길 50 영종1단지엘에이치, 146동 앞 지상주차장",1877-6546
KE001687,인천영종7단지엘에이치,37.4853262,126.5510555,중구,7,0,7,0,0,7,0.0,0.0,인천광역시 영종구 은하수로 465 영종7단지엘에이치 703동 앞 지상주차장,한국전기차인프라기술
KE001701,인천계양동양주공1 102동,37.559375,126.7547712,계양구,8,0,8,0,0,8,0.0,0.0,인천광역시 계양구 양지로 7 주공아파트 102동 뒤 지상주차장,한국전기차인프라기술
KE001702,인천계양동양주공1 106동,37.5592252,126.7553472,계양구,4,0,4,0,0,4,0.0,0.0,인천광역시 계양구 양지로 7 주공아파트 106동 앞 지상주차장,한국전기차인프라기술
KE001705,인천남동서창엘에이치12단지 1202동,37.4200307,126.7535752,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1202동 앞 지상주차장,한국전기차인프라기술
KE001706,인천남동서창엘에이치12단지 1203동,37.4188382,126.7530438,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1203동 앞 지상주차장,한국전기차인프라기술
KE001708,인천남동서창엘에이치12단지 1205동,37.4192,126.7538998,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1205동 앞 지상주차장,한국전기차인프라기술
KE001709,인천남동서창엘에이치12단지 1209동,37.4180667,126.7537362,남동구,15,0,15,0,0,15,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1209동 앞 지상주차장,한국전기차인프라기술
KE001710,인천남동서창엘에이치12단지 1213동,37.4185481,126.7517728,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1213동 앞 지상주차장,한국전기차인프라기술
KE001711,인천남동서창엘에이치12단지 1214동,37.4193304,126.7520078,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 서창남로 2 인천서창엘에이치12단지 1214동 앞 지상주차장,한국전기차인프라기술
KE001739,인천남동서창엘에이치14단지 1401동,37.4281844,126.7588975,남동구,5,0,5,0,0,5,0.0,0.0,인천광역시 남동구 운연천로 9 인천서창엘에이치14단지 1401동 옆 10m 지상주차장 5기,한국전기차인프라기술
KE001740,인천남동서창엘에이치14단지 1403동,37.4283506,126.7576261,남동구,6,0,6,0,0,6,0.0,0.0,인천광역시 남동구 운연천로 9 인천서창엘에이치14단지 1403동 옆 10m 지상주차장 6기,한국전기차인프라기술
KE001743,인천용현동엘에이치미추홀3단지(용마루3BL) 301동A,37.4587874,126.6423167,미추홀구,5,0,5,0,0,5,0.0,0.0,인천광역시 미추홀구 낙섬중로 129 엘에이치미추홀3단지 301동 옆 정문 근처 지상주차장-1거점,한국전기차인프라기술
KE001744,인천용현동엘에이치미추홀3단지(용마루3BL) 301동B,37.458441,126.6431291,미추홀구,5,0,5,0,0,5,0.0,0.0,인천광역시 미추홀구 낙섬중로 129 엘에이치미추홀3단지 301동 옆 정문 근처 지상주차장-2거점,한국전기차인프라기술
KE001745,인천용현동엘에이치미추홀3단지(용마루3BL) 301동C,37.4582877,126.6432364,미추홀구,5,0,5,0,0,5,0.0,0.0,인천광역시 미추홀구 낙섬중로 129 엘에이치미추홀3단지 301동 옆 정문 근처 지상주차장-3거점,한국전기차인프라기술
KE001753,인천부개주공2단지아파트,37.5050618,126.7395544,부평구,4,0,4,0,0,4,0.0,0.0,인천광역시 부평구 길주남로 143 부개주공아파트(2단지) 지상1층 204동 앞,한국전기차인프라기술
KE001790,인천논현휴먼시아 하늘마을3단지 309동,37.4029312,126.7146319,남동구,2,0,2,0,0,2,0.0,0.0,인천광역시 남동구 논현로 45 논현휴먼시아 하늘마을 309동 앞 지상주차장,한국전기차인프라기술
KE001791,인천논현휴먼시아 하늘마을3단지 311동,37.4023244,126.7139506,남동구,12,0,12,0,0,12,0.0,0.0,인천광역시 남동구 논현로 45 논현휴먼시아 하늘마을 311동 앞 지상주차장,한국전기차인프라기술
KE001792,인천논현휴먼시아 하늘마을3단지 316동,37.4029508,126.7121321,남동구,14,0,14,0,0,14,0.0,0.0,인천광역시 남동구 논현로 45 논현휴먼시아 하늘마을 관리사무소 근처 316동 앞 지상주차장,한국전기차인프라기술
KE001799,인천논현휴먼시아범마을2단지 A,37.4045859,126.708926,남동구,3,0,3,0,0,3,0.0,0.0,인천광역시 남동구 은봉로166번길 27 논현휴먼시아 범마을 지하3층주차장 입구 지상주차장,한국전기차인프라기술
KE001800,인천논현휴먼시아범마을2단지 212동,37.4043074,126.7091591,남동구,10,0,10,0,0,10,0.0,0.0,인천광역시 남동구 은봉로166번길 27 논현휴먼시아 범마을 전기실 앞 지상주차장,한국전기차인프라기술
KE001801,인천논현휴먼시아범마을2단지 B,37.403292,126.7096617,남동구,10,0,10,0,0,10,0.0,0.0,인천광역시 남동구 은봉로166번길 27 논현휴먼시아 범마을 212동 앞 지상주차장,한국전기차인프라기술
KE001802,인천주안행복주택(주안역),37.4644215,126.6832503,미추홀구,1,0,1,0,0,1,0.0,0.0,인천광역시 미추홀구 주안로 117-16 주안행복주택 102동 앞 지상주차장,한국전기차인프라기술
KE001803,인천박촌휴먼시아1,37.5579497,126.743767,계양구,4,0,4,0,0,4,0.0,0.0,인천광역시 계양구 장제로1025번길 20 박촌휴먼시아 102동 앞 지상주차장,한국전기차인프라기술
KGKHG003,S-OIL 오일리오 인천지점,37.5495759,126.7426984,계양구,2,2,0,0,2,0,100.0,100.0,인천광역시 계양구 장제로 936 S-OIL 오일리오 인천지점,KH에너지(주)
KL001088,인천도시공사,37.4463795,126.737908,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 인주대로914번길 42,(주)클린일렉스
KL001114,삼산임광그대가아파트,37.5190644,126.7444536,부평구,4,0,4,0,0,4,0.0,0.0,인천광역시 부평구 영성서로 10 삼산 임광 그대가 아파트 104동 지하1층/105동 지하1층,(주)클린일렉스
KL001187,해변에서펜션,37.246623,126.480108,옹진군,1,0,1,0,0,1,0.0,0.0,인천광역시 옹진군 영흥면 영흥남로9번길 171 해변에서펜션 정문주차장,(주)클린일렉스
KL001226,청학동보아파트,37.425886,126.662318,연수구,1,0,1,0,0,1,0.0,0.0,인천광역시 연수구 솔샘로 120 동보아파트 101동 지하주차장,(주)클린일렉스
KL001227,계산공업고등학교,37.534911,126.739527,계양구,1,0,1,0,0,1,0.0,0.0,인천광역시 계양구 도두리로 47 계산공업고등학교 지상 주차장,(주)클린일렉스
KL001656,선학금호입주자대표회의_3,37.4264601,126.6998059,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 선학로 100 2동 지하2층,(주)클린일렉스
KL001791,영종도 스타타워,37.4887005,126.5589348,중구,5,1,4,0,1,4,20.0,20.0,인천광역시 영종구 자연대로 47 주차장,클린일렉스
KL001792,쓰리엠파크1 주차장,37.5320339,126.6302292,서구,5,1,4,0,5,0,100.0,20.0,인천광역시 서해구 청라한내로72번길 23 쓰리엠파크 빌딩 주차장,클린일렉스
KL001826,호텔베이,37.4441603,126.7024803,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 인하로507번길 21-1 호텔베이 주차장,(주)클린일렉스
KL001926,선학뉴서울아파트,37.4253769,126.7004445,연수구,5,0,5,0,5,0,100.0,0.0,인천광역시 연수구 선학로 101 107동 지하1층/104동 지하1층/106동 지하1층,클린일렉스
KL001938,구월유승한내들퍼스티지,37.446062,126.7164186,남동구,5,0,5,0,5,0,100.0,0.0,인천광역시 남동구 선수촌로 75 107동 지하1층/  105동 지하1층,클린일렉스
KL001941,송도파크레인동일하이빌,37.4080386,126.6577402,연수구,5,0,5,0,5,0,100.0,0.0,인천광역시 연수구 능허대로 343 1008동 B1,클린일렉스
KL002062,청라MK뷰,37.5333766,126.6279064,서구,1,0,1,0,1,0,100.0,0.0,인천광역시 서해구 청라한내로 90 청라MK뷰 주차장,클린일렉스
KL002088,서해그랑블아파트,37.5176936,126.7477416,부평구,3,0,3,0,3,0,100.0,0.0,인천광역시 부평구 영성동로18번길 20 204동 지하2층,클린일렉스
KL002103,더샵센트럴파크2단지아파트,37.3951272,126.640408,연수구,1,0,1,0,1,0,100.0,0.0,인천광역시 연수구 센트럴로 194 지하2층,클린일렉스
KL002230,인천교육청,37.45631,126.70311,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 정각로 9 . 주차장,(주)클린일렉스
KL002244,인성실업,37.53383,126.63022,서구,4,1,3,0,4,0,100.0,25.0,인천광역시 서해구 청라한내로100번길 24,클린일렉스
KL002257,ABM타워,37.59308,126.7127,서구,4,1,3,0,4,0,100.0,25.0,인천광역시 검단구 원당동 466-1번지,클린일렉스
KL002258,청라M골프,37.50892,126.6474,서구,3,1,2,0,3,0,100.0,33.33,인천광역시 서해구 북항로32번안길 36,(주)클린일렉스
KL002312,미추홀구청 용현3동 주차장,37.45653,126.65046,미추홀구,1,1,0,0,1,0,100.0,100.0,인천광역시 미추홀구 인주대로 119-1,클린일렉스
KL002316,부평남부노인문화센터,37.48477,126.72679,부평구,2,2,0,0,2,0,100.0,100.0,인천광역시 부평구 동수로 68 부평남부노인문화센터,클린일렉스
KL002323,이음초등학교,37.59879,126.71212,서구,2,0,2,0,2,0,100.0,0.0,인천광역시 검단구 이음1로 447 이음초등학교,클린일렉스
KL002329,모노폴리오피스텔,37.48922,126.73381,부평구,5,2,3,0,3,2,60.0,40.0,인천광역시 부평구 부일로 38 모노폴리 오피스텔,클린일렉스
KL002388,구월유승한내들퍼스트지아파트1,37.4464,126.71639,남동구,17,0,17,0,17,0,100.0,0.0,"인천광역시 남동구 선수촌로 75 지하1층 101동 ~102동사이,지하1층 106동,지하1층 103동,지하1층 108동",클린일렉스
KL002453,정석기업(주)영종사무소,37.43908,126.46384,중구,4,0,4,0,4,0,100.0,0.0,인천광역시 영종구 공항로424번길 84 지상 주차장 1층,클린일렉스
KL002536,인천상륙작전기념관,37.41957,126.65424,연수구,2,0,2,0,2,0,100.0,0.0,인천광역시 연수구 청량로 138,클린일렉스
KL002570,미추홀구청 숭의4동 제7노외주차장,37.46425,126.65134,미추홀구,1,1,0,0,1,0,100.0,100.0,인천광역시 미추홀구 경인로116번길 86,클린일렉스
KL002571,유아교육원,37.57778,126.67634,서구,1,1,0,0,1,0,100.0,100.0,인천광역시 검단구 서곶로 670 씨어스_유아교육원,클린일렉스
KL002576,인천원예농협,37.4947,126.72725,부평구,1,1,0,0,1,0,100.0,100.0,인천광역시 부평구 시장로 48 주차장,(주)클린일렉스
KL002579,아람초등학교,37.58724,126.71641,서구,2,0,2,0,2,0,100.0,0.0,인천광역시 검단구 이음1로 289 아람초등학교,클린일렉스
KL002584,정석기업(주)인천관리사무소,37.45852,126.63274,중구,17,0,17,0,17,0,100.0,0.0,"인천광역시 제물포구 서해대로 366 주차타워,신관건물옆주차장,정석주차빌딩 입구좌측",클린일렉스
KL002645,주)선재해림,37.25298,126.52716,옹진군,3,0,3,0,3,0,100.0,0.0,인천광역시 옹진군 영흥면 선재로226번길 107-34 지상주차장,클린일렉스
KL002648,레이덱스,37.51984,126.71069,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 안남로 414,(주)클린일렉스
KL002659,주안스포츠 센터,37.46348,126.64998,미추홀구,1,1,0,0,1,0,100.0,100.0,인천광역시 미추홀구 미추홀대로614번길 13-22 인천 미추홀구 동주길29번길 67,클린일렉스
KL002689,운남비전프라자,37.48012,126.50146,중구,2,1,1,0,2,0,100.0,50.0,인천광역시 영종구 흰바위로 228,(주)클린일렉스
KL002722,스카이에비뉴 1차,37.48724,126.55833,중구,1,1,0,0,1,0,100.0,100.0,인천광역시 영종구 하늘달빛로 90-7 주차장 B1층 주차장,클린일렉스
KL002761,에코파크힐 전기차량 충전소,37.46998,126.68745,남동구,3,0,3,0,3,0,100.0,0.0,인천광역시 남동구 염전로425번길 17,(주)클린일렉스
KL002811,인천 계산공업고등학교,37.5344539,126.7394242,계양구,2,0,2,0,2,0,100.0,0.0,인천광역시 계양구 도두리로 47,(주)클린일렉스
KL002813,씨어스_인천테크노파크로봇RD센터,37.52134,126.61137,서구,1,1,0,0,0,1,0.0,100.0,인천광역시 서해구 청라동 100-51 로봇랜드 로봇연구소 주차장,(주)클린일렉스
KL002814,인하대학교 의과대학 부속병원,37.45885,126.63416,중구,19,0,19,0,19,0,100.0,0.0,인천광역시 제물포구 인항로 27,(주)클린일렉스
KL002894,JS프라자2,37.60958,126.69804,서구,1,0,1,0,1,0,100.0,0.0,인천광역시 검단구 동화시로 112 지하1층,(주)클린일렉스
KL200151,씨어스_원창동공영주차장,37.508969864,126.64225058,서구,2,2,0,0,0,2,0.0,100.0,인천광역시 서해구 원석로 150,(주)클린일렉스
KL200200,JS프라자2K,37.609576638,126.69803787,서구,1,1,0,0,1,0,100.0,100.0,인천광역시 검단구 동화시로 112 지하1층,(주)클린일렉스
KL200207,한울오피스텔,37.535731335,126.73456014,계양구,6,2,4,0,6,0,100.0,33.33,인천광역시 계양구 장제로 762,(주)클린일렉스
KL200269,남부종합시장,37.447841573,126.67903479,미추홀구,5,1,4,0,0,5,0.0,20.0,인천광역시 미추홀구 인하로 280,(주)클린일렉스
KP000038,남인천지사,37.42504513,126.6683187,연수구,10,2,8,0,2,8,20.0,20.0,인천광역시 연수구 비류대로 304,한국전력
KP000040,인천직할,37.51690726,126.7271123,부평구,15,2,13,0,2,13,13.33,13.33,인천광역시 부평구 주부토로 246,한국전력
KP000041,제물포지사,37.45491287,126.6332905,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 제물포구 아암대로 80,한국전력
KP000261,LH인천본부,37.40090909875,126.7123238115,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 논현로46번길 23,한국전력
KP000264,강화지사,37.742941,126.497996,강화군,3,1,2,0,2,1,66.67,33.33,인천광역시 강화군 강화읍 강화대로 278,한국전력
KP000297,인천전력관리처,37.515867,126.7304143,부평구,2,1,1,0,1,1,50.0,50.0,인천광역시 부평구 주부토로 238,한국전력
KP000598,미래타운4단지,37.5205111734,126.7431441313,부평구,4,1,3,0,0,4,0.0,25.0,인천광역시 부평구 영성중로 57,한국전력
KP000599,롯데캐슬아파트,37.3892369595,126.6651295102,연수구,5,1,4,0,0,5,0.0,20.0,인천광역시 연수구 송도과학로27번길 55,한국전력
KP000600,송도더샵그린워크3차17블럭,37.3993872103,126.6397817868,연수구,3,1,2,0,0,3,0.0,33.33,"인천광역시 연수구 아트센터대로97번길 20 지하주차장, B1H19",한국전력
KP000601,송도풍림3단지아파트,37.3924281664,126.6531811589,연수구,3,1,2,0,0,3,0.0,33.33,인천광역시 연수구 해돋이로84번길 29,한국전력
